,MatchID,Player,GameWeek,ForTeam,AgainstTeam,RelativeStrength,Goals,ShotsOnTarget,ShotsInBox,CloseShots,TotalShots,Headers,ShotsCentre,ShotsLeft,ShotsRight,GoalAssists,ShotOnTargetCreated,ShotInBoxCreated,CloseShotCreated,TotalShotCreated,HeadersCreated,CreatedCentre,CreatedLeft,CreatedRight,XG,XA,XGI,Date,BPS,CleanSheet,MinutesPlayed,NetTransfersIn,Points,Price,Saves,SelectedBy
113,58899,Barry Douglas,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,920095
114,58899,Luke Ayling,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,15,0.0,90.0,0,0,4.5,0.0,237865
115,58899,Mateusz Klich,1,Leeds United,Liverpool,-3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4272251308900524,0.0,0.4272251308900524,2020-09-12,33,0.0,80.0,0,9,5.5,0.0,34553
116,58899,Adam Forshaw,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,2009
117,58899,Stuart Dallas,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,21,0.0,90.0,0,3,4.5,0.0,256415
118,58899,Ezgjan Alioski,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,44238
119,58899,Patrick Bamford,1,Leeds United,Liverpool,-3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23144292153856713,0.0,0.23144292153856713,2020-09-12,28,0.0,61.0,0,7,5.5,0.0,226666
120,58899,Jack Harrison,1,Leeds United,Liverpool,-3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4272251308900524,0.0,0.4272251308900524,2020-09-12,23,0.0,90.0,0,7,5.5,0.0,30491
121,58899,Kalvin Phillips,1,Leeds United,Liverpool,-3,0,0,0,1,1,0,0,0,0,1,1,2,1,2,1,2,0,0,0.015925680159256803,0.49952905245867985,0.5154547326179366,2020-09-12,24,0.0,90.0,0,5,5.0,0.0,138291
122,58899,Helder Wander Costa,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,18,0.0,90.0,0,5,5.5,0.0,18135
123,58899,Tyler Roberts,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,5,0.0,28.0,0,1,5.0,0.0,4908
124,58899,Jay-Roy Grot,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,2425
125,58899,Kamil Miazek,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,137480
126,58899,Ian Carlo Poveda-Ocampo,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,20257
127,58899,Jamie Shackleton,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,6,0.0,9.0,0,1,5.0,0.0,3045
128,58899,Pascal Struijk,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,19,0.0,90.0,0,0,4.0,0.0,97197
129,58899,Jordan Stevens,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,91194
130,58899,Illan Meslier,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,20,0.0,90.0,0,1,4.5,3.0,55373
131,58899,Leif Davis,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,87393
132,58899,Oliver Casey,1,Leeds United,Liverpool,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,52110
133,58899,Robin Koch,1,Leeds United,Liverpool,-3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07230392156862746,0.0,0.07230392156862746,2020-09-12,14,0.0,90.0,0,0,4.5,0.0,33230
134,58899,James Milner,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.5,0.0,12449
135,58899,Konstantinos Tsimikas,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,3680
136,58899,Georginio Wijnaldum,1,Liverpool,Leeds United,3,0,1,2,1,2,0,2,0,0,0,0,2,0,2,0,1,1,0,0.6091243729765436,0.2627252007885562,0.8718495737650999,2020-09-12,9,0.0,90.0,0,2,5.5,0.0,120632
137,58899,Jordan Henderson,1,Liverpool,Leeds United,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759493670886076,0.0,0.0759493670886076,2020-09-12,19,0.0,65.0,0,2,5.5,0.0,180668
138,58899,Adrian,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,18419
139,58899,Joel Matip,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,2,0.0,1.0,0,1,5.5,0.0,30541
140,58899,Xherdan Shaqiri,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.5,0.0,4288
141,58899,Alex Oxlade-Chamberlain,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.5,0.0,3207
142,58899,Roberto Firmino,1,Liverpool,Leeds United,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1978249222457481,0.0,0.1978249222457481,2020-09-12,10,0.0,90.0,0,1,9.5,0.0,248434
143,58899,Virgil van Dijk,1,Liverpool,Leeds United,3,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.7144091847265222,0.0,0.7144091847265222,2020-09-12,19,0.0,90.0,0,7,6.5,0.0,1528505
144,58899,Sadio Mane,1,Liverpool,Leeds United,3,0,0,3,0,5,0,2,0,1,0,1,4,1,4,0,2,0,2,0.4861216941081993,0.7707762903806734,1.2568979844888726,2020-09-12,14,0.0,90.0,0,2,12.0,0.0,807314
145,58899,Alisson,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,9,0.0,90.0,0,1,6.0,0.0,721549
146,58899,Fabinho,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,13,0.0,32.0,0,4,5.5,0.0,76886
147,58899,Mohamed Salah,1,Liverpool,Leeds United,3,1,1,6,1,7,0,3,1,2,0,0,2,0,4,0,1,0,1,1.0485819277023198,0.33328901953639434,1.3818709472387143,2020-09-12,69,0.0,90.0,0,20,12.0,0.0,1883241
148,58899,Andrew Robertson,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.0,0.6421052631578947,0.6421052631578947,2020-09-12,20,0.0,90.0,0,4,7.0,0.0,766431
149,58899,Divock Origi,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.5,0.0,71975
150,58899,Harry Wilson,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.5,0.0,6549
151,58899,Takumi Minamino,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.5,0.0,30923
152,58899,Trent Alexander-Arnold,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0.0,0.25420316365511875,0.25420316365511875,2020-09-12,10,0.0,88.0,0,1,7.5,0.0,3227802
153,58899,Joseph Gomez,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,13,0.0,90.0,0,1,5.5,0.0,292725
154,58899,Naby Keita,1,Liverpool,Leeds United,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061124694376528114,0.0,0.061124694376528114,2020-09-12,2,0.0,57.0,0,1,5.5,0.0,66891
155,58899,Rhian Brewster,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,339175
156,58899,Curtis Jones,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.03528190937391906,0.03528190937391906,2020-09-12,2,0.0,24.0,0,1,4.5,0.0,32021
157,58899,Neco Williams,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,270752
158,58899,Harvey Elliott,1,Liverpool,Leeds United,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,10271
159,58903,Andy Carroll,1,Newcastle United,West Ham United,0,0,0,4,1,4,2,4,0,0,0,0,0,0,1,0,0,0,0,0.5084063273102375,0.03528190937391906,0.5436882366841566,2020-09-12,3,1.0,87.0,0,2,5.5,0.0,21822
160,58903,Jonjo Shelvey,1,Newcastle United,West Ham United,0,0,0,1,1,3,0,0,0,1,0,0,2,1,3,1,2,0,0,0.13203354823524077,0.2894850730290378,0.4215186212642786,2020-09-12,12,1.0,90.0,0,3,5.5,0.0,20721
161,58903,Matt Ritchie,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,7154
162,58903,Federico Fernandez,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,27,1.0,90.0,0,6,5.0,0.0,88657
163,58903,Ciaran Clark,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,3326
164,58903,Karl Darlow,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,26,1.0,90.0,0,7,5.0,3.0,13715
165,58903,Martin Dubravka,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,27245
166,58903,Florian Lejeune,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,3104
167,58903,Jamaal Lascelles,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,21,1.0,90.0,0,6,4.5,0.0,219489
168,58903,Dwight Gayle,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.0,0.0,3224
169,58903,Christian Atsu,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.5,0.0,5623
170,58903,Paul Dummett,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,2038
171,58903,Javier Manquillo,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,0.07230392156862746,0.07230392156862746,2020-09-12,27,1.0,90.0,0,5,4.5,0.0,21964
172,58903,Emil Krafth,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,5746
173,58903,Fabian Schar,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,1810
174,58903,DeAndre Yedlin,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,27859
175,58903,Isaac Hayden,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,12,1.0,90.0,0,2,5.0,0.0,5941
176,58903,Rolando Aarons,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,5098
177,58903,Allan Saint-Maximin,1,Newcastle United,West Ham United,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03528190937391906,0.0,0.03528190937391906,2020-09-12,7,1.0,74.0,0,3,5.5,0.0,1361562
178,58903,Miguel Almiron,1,Newcastle United,West Ham United,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0.152832674571805,0.4272251308900524,0.5800578054618574,2020-09-12,13,0.0,5.0,0,4,6.0,0.0,62869
179,58903,Joelinton,1,Newcastle United,West Ham United,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03528190937391906,0.03528190937391906,0.07056381874783813,2020-09-12,4,0.0,15.0,0,1,6.0,0.0,26389
180,58903,Yoshinori Muto,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,23205
181,58903,Kelland Watts,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,21423
182,58903,Sean Longstaff,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,3,0.0,2.0,0,1,5.0,0.0,7807
183,58903,Jeff Hendrick,1,Newcastle United,West Ham United,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0.4272251308900524,0.75,1.1772251308900523,2020-09-12,41,1.0,90.0,0,14,5.0,0.0,6679
184,58903,Matthew Matty Longstaff,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,3122
185,58903,Mark Gillespie,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,5313
186,58903,Jacob Murphy,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,2064
187,58903,Callum Wilson,1,Newcastle United,West Ham United,0,1,1,2,3,4,1,2,1,0,0,0,2,1,2,0,1,0,1,1.030065232620636,0.2627252007885562,1.2927904334091922,2020-09-12,32,1.0,84.0,0,8,6.5,0.0,538610
188,58903,Ryan Fraser,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.0,0.0,65008
189,58903,Jamal Lewis,1,Newcastle United,West Ham United,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,0,0.0,0.280065232620636,0.280065232620636,2020-09-12,31,1.0,90.0,0,7,4.5,0.0,76806
190,58903,Mark Noble,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.07230392156862746,0.07230392156862746,2020-09-12,8,0.0,66.0,0,2,5.0,0.0,143896
191,58903,Robert Snodgrass,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.0,0.0,9364
192,58903,David Martin,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,498030
193,58903,Darren Randolph,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,16045
194,58903,Lukasz Fabianski,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,9,0.0,90.0,0,1,5.0,0.0,102540
195,58903,Angelo Ogbonna,1,West Ham United,Newcastle United,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07230392156862746,0.0,0.07230392156862746,2020-09-12,14,0.0,90.0,0,1,5.0,0.0,25125
196,58903,Roberto Jimenez,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,1162
197,58903,Jack Wilshere,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.0,0.0,10257
198,58903,Aaron Cresswell,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,11,0.0,90.0,0,1,5.0,0.0,70232
199,58903,Andriy Yarmolenko,1,West Ham United,Newcastle United,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2874144860849,0.0,0.2874144860849,2020-09-12,-1,0.0,23.0,0,0,6.0,0.0,14140
200,58903,Michail Antonio,1,West Ham United,Newcastle United,0,0,1,2,1,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0.36824044478696494,0.03528190937391906,0.403522354160884,2020-09-12,0,0.0,90.0,0,2,6.5,0.0,642088
201,58903,Ryan Fredericks,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,2,3,0,0,0.0,0.5579685634306248,0.5579685634306248,2020-09-12,14,0.0,90.0,0,0,4.5,0.0,41931
202,58903,Manuel Lanzini,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,6.5,0.0,2974
203,58903,Felipe Anderson,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,5,0.0,1.0,0,1,6.5,0.0,32372
204,58903,Sebastien Haller,1,West Ham United,Newcastle United,0,0,1,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0.42320158102766803,0.4714285714285714,0.8946301524562394,2020-09-12,2,0.0,23.0,0,1,6.5,0.0,35853
205,58903,Arthur Masuaku,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,15272
206,58903,Fabian Balbuena,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.5,0.0,11269
207,58903,Jordan Hugill,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.5,0.0,544
208,58903,Jarrod Bowen,1,West Ham United,Newcastle United,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1818992420864913,0.0,0.1818992420864913,2020-09-12,5,0.0,88.0,0,2,6.5,0.0,94805
209,58903,Albian Ajeti,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,5.5,0.0,409
210,58903,Declan Rice,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0808259587020649,0.0808259587020649,2020-09-12,15,0.0,90.0,0,2,5.0,0.0,305763
211,58903,Tomas Soucek,1,West Ham United,Newcastle United,0,0,0,1,1,3,1,1,0,0,0,2,2,2,2,0,0,1,1,0.5790144023711179,0.4724137931034483,1.0514281954745661,2020-09-12,7,0.0,90.0,0,2,5.0,0.0,367903
212,58903,Pablo Fornals,1,West Ham United,Newcastle United,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.152832674571805,0.0,0.152832674571805,2020-09-12,8,0.0,66.0,0,2,6.5,0.0,6389
213,58903,Issa Diop,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,15,0.0,90.0,0,1,4.5,0.0,101787
214,58903,Ben Johnson,1,West Ham United,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-12,0,0.0,0.0,0,0,4.0,0.0,161367
215,58904,Glenn Murray,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,5.0,0.0,17313
216,58904,Adam Lallana,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0.0,0.16105256288809908,0.16105256288809908,2020-09-14,6,0.0,44.0,0,1,6.5,0.0,78657
217,58904,Pascal Groß,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,4,0.0,11.0,0,1,6.0,0.0,10256
218,58904,Shane Duffy,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,4.5,0.0,7211
219,58904,Davy Propper,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,5.0,0.0,6355
220,58904,Aaron Mooy,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,5.0,0.0,2010
221,58904,Dan Burn,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,4.5,0.0,51065
222,58904,Lewis Dunk,1,Brighton and Hove Albion,Chelsea,-2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09049773755656108,0.0,0.09049773755656108,2020-09-14,16,0.0,90.0,0,1,5.0,0.0,531265
223,58904,Martin Montoya,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,4.5,0.0,1315
224,58904,Florin Andone,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,5.0,0.0,22063
225,58904,Solly March,1,Brighton and Hove Albion,Chelsea,-2,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0.061124694376528114,0.20270270270270271,0.2638273970792308,2020-09-14,16,0.0,90.0,0,2,5.0,0.0,2728
226,58904,Adam Webster,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.03528190937391906,0.0808259587020649,0.11610786807598396,2020-09-14,14,0.0,90.0,0,1,4.5,0.0,187445
227,58904,Joel Veltman,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,0,0.0,0.0,0,0,4.5,0.0,22681
228,58904,Neal Maupay,1,Brighton and Hove Albion,Chelsea,-2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1818992420864913,0.0,0.1818992420864913,2020-09-14,1,0.0,90.0,0,2,6.5,0.0,102974
229,58904,Leandro Trossard,1,Brighton and Hove Albion,Chelsea,-2,1,1,0,1,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0.12577065351418001,0.12577964693048016,0.2515503004446602,2020-09-14,28,0.0,90.0,0,8,6.0,0.0,24123
230,58904,Mat Ryan,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,12,0.0,90.0,0,1,4.5,2.0,1121565
231,58904,Alireza Jahanbakhsh,1,Brighton and Hove Albion,Chelsea,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2020-09-14,3,0.0,11.0,0,1,5.5,0.0,3104
